Date,"('CLOSE', 'BTC-USD')","('HIGH', 'BTC-USD')","('LOW', 'BTC-USD')","('OPEN', 'BTC-USD')","('VOLUME', 'BTC-USD')"
2014-11-01,325.748993,340.528992,321.054993,338.649994,16677200
2014-11-02,325.891998,329.049988,320.626007,326.075012,8603620
2014-11-03,327.553986,334.002014,325.480988,325.569000,12948500
2014-11-04,330.492004,331.766998,325.076996,327.161011,15655500
2014-11-05,339.485992,343.368988,330.683014,330.683014,19817200
2014-11-06,349.290009,352.966003,338.424011,339.458008,18797000
2014-11-07,342.415009,352.731995,341.776001,349.817993,16834200
2014-11-08,345.488007,347.032013,342.153992,342.153992,8535470
2014-11-09,363.264008,363.626007,344.255005,345.376007,24205600
2014-11-10,366.924011,374.816010,357.561005,362.265015,30450100
2014-11-11,367.695007,371.309998,363.734985,365.856995,15838900
2014-11-12,423.561005,429.717987,367.984985,367.984985,45783200
2014-11-13,420.734985,457.092987,401.122986,427.273010,58945000
2014-11-14,397.817993,419.252014,384.789001,418.416992,29589200
2014-11-15,376.132996,405.528015,371.007996,399.649994,15727500
2014-11-16,387.881989,390.799011,374.601990,374.730011,11905600
2014-11-17,387.407990,410.199005,377.502014,388.348999,41518800
2014-11-18,375.197998,392.402008,371.117004,387.785004,32222500
2014-11-19,380.554993,386.480988,373.895996,373.895996,18931800
2014-11-20,357.839996,382.024994,356.781006,380.307007,25233200
2014-11-21,350.847992,357.878998,344.112000,357.878998,29850100
2014-11-22,352.920013,364.841003,350.877991,351.604004,15273000
2014-11-23,367.572998,370.845001,353.174988,353.174988,15151600
2014-11-24,376.901001,387.209015,366.669006,366.947998,30930100
2014-11-25,375.347992,394.700989,374.783997,376.885986,25442200
2014-11-26,368.369995,377.697998,365.816010,376.019012,18601700
2014-11-27,369.670013,373.992004,368.282013,370.502014,8748030
2014-11-28,376.446991,382.838013,358.454987,369.373993,22946500
2014-11-29,375.490997,387.601013,372.144989,376.152008,15375600
2014-11-30,378.046997,382.527008,373.308990,375.510010,9194440
2014-12-01,379.244995,383.661987,376.669006,378.248993,11763000
2014-12-02,381.315002,384.037994,377.863007,379.250000,12364100
2014-12-03,375.010010,383.026001,374.346008,381.721985,13340100
2014-12-04,369.604004,378.654999,367.759003,375.717987,14529600
2014-12-05,376.854004,379.191986,365.756012,369.441986,15181800
2014-12-06,374.785004,378.447998,370.945007,376.756989,7009320
2014-12-07,375.095001,376.291992,373.274994,374.835999,6491650
2014-12-08,361.908997,376.028992,361.885986,374.964996,18898700
2014-12-09,352.218994,363.066986,344.950989,361.894989,32915500
2014-12-10,346.364990,352.384003,346.364990,352.204987,16427700
2014-12-11,350.506012,361.356995,338.763000,344.339996,32431300
2014-12-12,352.541992,352.983002,349.290985,350.833008,16989800
2014-12-13,347.376007,352.381012,346.588013,352.381012,11675900
2014-12-14,351.631989,353.316010,345.417999,346.726990,12415200
2014-12-15,345.345001,351.815002,344.933990,351.360992,17264200
2014-12-16,327.062012,345.859009,327.062012,345.673004,30864900
2014-12-17,319.776001,333.954010,315.152008,326.855011,37567900
2014-12-18,311.395996,323.709015,304.231995,319.785004,39173000
2014-12-19,317.842987,318.532990,306.769012,311.178986,23823100
2014-12-20,329.955994,330.325012,316.044006,317.618988,20856700
2014-12-21,320.842987,329.628998,318.903015,329.542999,15207600
2014-12-22,331.885986,334.117004,320.424988,321.067993,22315100
2014-12-23,334.571991,336.286987,329.601990,332.016998,16574200
2014-12-24,322.533997,334.740997,321.356995,334.385010,15092300
2014-12-25,319.007996,322.670013,316.958008,322.286011,9883640
2014-12-26,327.924011,331.424011,316.627014,319.152008,16410500
2014-12-27,315.863007,328.911011,312.630005,327.583008,15185200
2014-12-28,317.239014,320.028015,311.078003,316.160004,11676600
2014-12-29,312.670013,320.266998,312.307007,317.700989,12302500
2014-12-30,310.737000,314.808990,309.372986,312.718994,12528300
2014-12-31,320.192993,320.192993,310.210999,310.914001,13942900
2015-01-01,314.248993,320.434998,314.002991,320.434998,8036550
2015-01-02,315.032013,315.838989,313.565002,314.079010,7860650
2015-01-03,281.082001,315.149994,281.082001,314.846008,33054400
2015-01-04,264.195007,287.230011,257.612000,281.145996,55629100
2015-01-05,274.473999,278.341003,265.084015,265.084015,43962800
2015-01-06,286.188995,287.553009,272.696014,274.610992,23245700
2015-01-07,294.337006,298.753998,283.079010,286.076996,24866800
2015-01-08,283.348999,294.135010,282.174988,294.135010,19982500
2015-01-09,290.407990,291.114014,280.532990,282.382996,18718600
2015-01-10,274.795990,288.127014,273.966003,287.303009,15264300
2015-01-11,265.660004,279.638000,265.039001,274.608002,18200800
2015-01-12,267.795990,272.203003,265.200012,266.145996,18880300
2015-01-13,225.860992,268.277008,219.906006,267.394012,72843904
2015-01-14,178.102997,223.893997,171.509995,223.893997,97638704
2015-01-15,209.843994,229.067001,176.897003,176.897003,81773504
2015-01-16,208.097000,221.591003,199.770996,209.070007,38421000
2015-01-17,199.259995,211.731003,194.875000,207.834000,23469700
2015-01-18,210.339005,218.695007,194.505997,200.050003,30085100
2015-01-19,214.860992,216.727997,207.317993,211.470993,18658300
2015-01-20,211.315002,215.240997,205.153000,212.906998,24051100
2015-01-21,226.897003,227.787994,211.212006,211.378006,29924600
2015-01-22,233.406006,237.018997,226.434006,227.322006,33544600
2015-01-23,232.878998,234.845001,225.195999,233.516998,24621700
2015-01-24,247.847000,248.210007,230.022003,232.699997,24782500
2015-01-25,253.718002,255.074005,243.889999,247.352005,33582700
2015-01-26,273.472992,309.384003,254.078995,254.078995,106794000
2015-01-27,263.475006,275.480011,250.653000,273.166992,44399000
2015-01-28,233.914993,266.535004,227.046005,263.351013,44352200
2015-01-29,233.513000,238.705994,220.712006,233.348007,32213400
2015-01-30,226.425003,242.850998,225.839005,232.772003,26605200
2015-01-31,217.464005,233.503998,216.309006,226.440994,23348200
2015-02-01,226.972000,231.574005,212.014999,216.867004,29128500
2015-02-02,238.229004,242.175003,222.658997,226.490997,30612100
2015-02-03,227.268005,245.957001,224.483002,237.453995,40783700
2015-02-04,226.852997,230.057999,221.113007,227.511002,26594300
2015-02-05,217.110992,239.404999,214.725006,227.664993,22516400
2015-02-06,222.266006,230.509995,216.231995,216.923004,24435300
2015-02-07,227.753998,230.298996,222.606995,222.632996,21604200
2015-02-08,223.412003,229.438004,221.076996,227.692993,17145200
2015-02-09,220.110001,223.977005,217.018997,223.389008,27791300
2015-02-10,219.839005,221.807007,215.332001,220.281998,21115100
2015-02-11,219.184998,223.406006,218.074005,219.731995,17201900
2015-02-12,221.764008,222.199005,217.613998,219.207993,15206200
2015-02-13,235.427002,240.259003,221.261993,221.968994,42744400
2015-02-14,257.321014,259.808014,235.528000,235.528000,49732500
2015-02-15,234.824997,265.610992,227.684006,257.506989,56552400
2015-02-16,233.843002,239.520996,229.022003,234.824997,28153700
2015-02-17,243.610001,245.774994,232.313995,233.421997,27363100
2015-02-18,236.326004,244.251007,232.339996,243.779999,25200800
2015-02-19,240.283005,242.671997,235.591995,236.410004,18270500
2015-02-20,243.779007,247.100998,239.298996,240.251007,23876700
2015-02-21,244.533997,255.320007,243.184006,243.751999,12284200
2015-02-22,235.977005,246.391998,233.850998,244.544006,19527000
2015-02-23,238.891998,240.108994,232.421005,235.994995,16400000
2015-02-24,238.735001,239.901001,236.401993,238.998001,14200400
2015-02-25,237.470001,239.339996,235.529999,238.889999,11496200
2015-02-26,236.425995,237.710007,234.257004,237.337006,13619400
2015-02-27,253.828003,256.653015,236.436005,236.436005,44013900
2015-02-28,254.263000,254.692001,249.479004,253.520004,13949300
2015-03-01,260.201996,261.660004,245.932999,254.283005,25213700
2015-03-02,275.670013,276.300995,258.312988,260.356995,40465700
2015-03-03,281.701996,285.795990,268.161011,275.045990,50461300
2015-03-04,273.092010,284.225006,268.126007,281.989990,41383000
2015-03-05,276.178009,281.666992,264.769012,272.739014,41302400
2015-03-06,272.722992,277.608002,270.015015,275.600006,28918900
2015-03-07,276.260986,277.854004,270.132996,272.294006,17825900
2015-03-08,274.354004,277.858002,272.565002,276.433014,22067900
2015-03-09,289.606995,292.700989,273.893005,274.812012,59178200
2015-03-10,291.760010,300.044006,289.743011,289.862000,67770800
2015-03-11,296.378998,297.390991,290.507996,291.524994,33963900
2015-03-12,294.354004,297.088013,292.412994,296.127014,32585200
2015-03-13,285.337006,294.497986,285.337006,294.118011,31421500
2015-03-14,281.885010,286.342010,280.976013,284.441986,22612300
2015-03-15,286.393005,286.528992,280.996002,281.424988,11970100
2015-03-16,290.592987,294.112000,285.684998,285.684998,21516100
2015-03-17,285.505005,292.364990,284.373993,290.595001,21497200
2015-03-18,256.299011,285.335999,249.869995,285.066986,57008000
2015-03-19,260.928009,264.243988,248.636002,255.880005,52732000
2015-03-20,261.748993,264.847992,259.161987,260.955994,18456700
2015-03-21,260.024994,262.196014,255.649994,261.644012,17130100
2015-03-22,267.959991,269.747009,259.589996,259.916992,18438100
2015-03-23,266.739990,277.296997,261.744995,267.894989,22811900
2015-03-24,245.595001,267.002991,244.154999,266.576996,40073700
2015-03-25,246.197006,249.190002,236.514999,247.472000,35866900
2015-03-26,248.531998,254.354004,244.904999,246.276001,25730000
2015-03-27,247.029007,256.811005,245.212997,248.565994,17274900
2015-03-28,252.798004,254.205002,246.975006,246.975006,16040900
2015-03-29,242.712997,253.139008,240.850006,252.740005,21699400
2015-03-30,247.526001,249.242004,239.214005,242.878998,23009600
2015-03-31,244.223999,248.729996,242.738998,247.453995,22672000
2015-04-01,247.272003,247.541000,241.160004,244.223007,22877200
2015-04-02,253.005005,254.460999,245.416000,247.089005,26272600
2015-04-03,254.322006,256.042999,251.878998,253.074005,23146600
2015-04-04,253.697006,255.257996,251.100006,254.291000,12493500
2015-04-05,260.597992,260.674988,251.942001,253.761002,19649200
2015-04-06,255.492004,261.798004,254.574997,260.721008,20034200
2015-04-07,253.179993,255.804993,252.205002,255.274002,18467400
2015-04-08,245.022003,253.847000,244.214996,253.063995,30086400
2015-04-09,243.675995,246.117996,239.399994,244.751007,21643500
2015-04-10,236.072006,243.694000,232.770996,243.694000,28882000
2015-04-11,236.552002,239.537003,234.175003,236.016006,16365200
2015-04-12,236.153000,237.727997,233.494995,236.535004,12387900
2015-04-13,224.587006,236.934998,221.996002,235.949997,31181800
2015-04-14,219.158997,224.975998,216.322998,224.759003,31719000
2015-04-15,223.832993,223.832993,218.649002,219.072998,22562000
2015-04-16,228.572998,229.671997,223.917007,223.917007,24805400
2015-04-17,222.882004,228.906006,221.942001,228.574997,20429800
2015-04-18,223.356003,224.315994,220.876007,222.852997,12939000
2015-04-19,222.600006,226.352997,222.373001,223.455994,15021500
2015-04-20,224.626007,226.350998,221.977005,222.612000,18364700
2015-04-21,235.268997,235.268997,224.300995,224.619995,24978000
2015-04-22,234.175995,237.908997,233.475998,235.602005,23847900
2015-04-23,236.462006,236.475006,233.199005,234.052994,17036000
2015-04-24,231.268005,236.304993,229.932999,235.970001,21448700
2015-04-25,226.389999,232.561005,226.337006,231.235001,13957200
2015-04-26,219.429993,226.944000,214.873993,226.410004,28943700
2015-04-27,229.285995,233.304993,218.022995,219.429001,38574000
2015-04-28,225.854996,229.494995,223.069000,228.968994,21469200
2015-04-29,225.807999,227.039993,223.429993,225.591003,18936500
2015-04-30,236.145004,239.563004,224.992996,225.692993,33818600
2015-05-01,232.078995,238.966003,232.078995,235.938995,18815300
2015-05-02,234.929993,235.727005,232.341003,232.341003,12535500
2015-05-03,240.358002,243.240005,234.082993,234.880005,18494100
2015-05-04,239.018005,242.638000,237.809998,240.356003,21223400
2015-05-05,236.121002,239.203995,232.054001,238.852005,23929100
2015-05-06,229.781998,236.453995,229.231003,236.248993,29587200
2015-05-07,237.334000,239.104996,228.572998,229.662003,29064400
2015-05-08,243.863007,246.274994,236.274002,237.203995,27445500
2015-05-09,241.832001,247.804001,239.639008,243.768997,19790500
2015-05-10,240.296005,244.067993,238.848999,241.729004,15019100
2015-05-11,242.158005,244.270004,239.376007,240.298996,20892300
2015-05-12,241.112000,242.880997,240.098999,242.145004,19282600
2015-05-13,236.376999,243.703995,235.044998,241.397995,27180100
2015-05-14,236.929001,237.798996,234.057007,236.214005,24413700
2015-05-15,237.604996,238.753006,236.794998,236.955002,16329400
2015-05-16,236.153000,237.697006,235.294998,237.643997,11089700
2015-05-17,236.802002,238.024994,236.009995,236.009995,11134300
2015-05-18,233.128006,237.210007,232.460007,236.886993,16780300
2015-05-19,231.947006,234.151001,231.817001,233.037003,14241900
2015-05-20,234.018005,234.682999,231.841995,231.889999,15499400
2015-05-21,235.343994,236.242004,233.835007,234.016006,15108900
2015-05-22,240.348007,240.968994,235.059998,235.320999,27003000
2015-05-23,238.871994,241.024994,238.690994,240.285995,14605000
2015-05-24,240.953003,241.977997,238.811005,238.975998,11508000
2015-05-25,237.110001,241.020996,236.636993,240.927002,14423900
2015-05-26,237.115997,238.242004,235.692001,237.104004,16425000
2015-05-27,237.283005,238.636002,236.695007,237.065002,18837000
2015-05-28,237.408005,237.824005,236.651993,237.257004,13829600
2015-05-29,237.095993,237.522003,235.731003,237.376999,14805000
2015-05-30,233.345001,237.093002,232.046005,237.091995,14098600
2015-05-31,230.190002,233.251999,229.542007,233.134995,14730800
2015-06-01,222.925995,231.712997,221.296005,230.233002,26090500
2015-06-02,225.802994,226.416000,222.419006,222.893997,20459000
2015-06-03,225.873993,227.404007,223.929993,225.735992,17752400
2015-06-04,224.324005,226.580994,224.054001,225.772003,14728100
2015-06-05,224.951996,225.968002,223.179001,224.154007,18056500
2015-06-06,225.619003,225.718994,224.378998,225.005005,11131500
2015-06-07,222.880997,226.194000,222.651993,225.595993,13318400
2015-06-08,228.488998,229.464005,222.839005,222.878998,23378400
2015-06-09,229.048004,230.953995,227.929001,228.537994,28353100
2015-06-10,228.802994,229.781998,228.009995,228.994995,15904800
2015-06-11,229.705002,230.287003,228.766998,228.854996,14416000
2015-06-12,229.981995,231.057007,229.313004,229.705002,14017700
2015-06-13,232.401993,232.651993,229.210007,229.919998,13305300
2015-06-14,233.542999,234.858002,232.003998,232.442001,12165900
2015-06-15,236.822998,237.835999,233.421997,233.421997,19912100
2015-06-16,250.895004,251.742004,236.121994,236.764999,41612000
2015-06-17,249.283997,256.852997,246.475998,250.822998,43858400
2015-06-18,249.007004,252.108002,244.126999,249.427994,30980200
2015-06-19,244.606003,250.977005,243.787003,249.042999,23965300
2015-06-20,245.212006,245.828003,240.626999,244.529999,20608100
2015-06-21,243.944000,245.223999,241.882004,245.100006,10600900
2015-06-22,246.990005,247.917007,243.779007,243.968994,17692500
2015-06-23,244.296005,247.304001,243.132996,246.927002,15108700
2015-06-24,240.514999,244.341003,240.514999,244.281998,17344900
2015-06-25,242.798996,243.332001,240.365005,240.365005,16133100
2015-06-26,243.593994,243.748993,241.552994,242.604004,13983500
2015-06-27,250.990005,251.339005,243.117004,243.548996,20488600
2015-06-28,249.011002,251.171997,247.434006,250.955002,15137600
2015-06-29,257.063995,257.173004,248.580994,248.720993,34742900
2015-06-30,263.071991,267.867004,255.945999,257.036011,44533800
2015-07-01,258.621002,265.171997,255.774002,263.345001,27029800
2015-07-02,255.412003,261.631012,254.115997,258.552002,21551900
2015-07-03,256.335999,257.076996,253.505005,255.459000,19033800
2015-07-04,260.885986,261.457001,254.199997,256.490997,15620400
2015-07-05,271.912994,274.506012,258.700989,260.804993,44156100
2015-07-06,269.029999,277.421997,267.600006,271.108002,49154800
2015-07-07,266.207001,271.341003,264.832001,269.963013,28857600
2015-07-08,270.785004,272.971008,264.385986,265.981995,36980200
2015-07-09,269.227997,272.334991,267.085999,270.826996,40301200
2015-07-10,284.894012,294.591003,268.802002,269.156006,100390000
2015-07-11,293.114990,298.506012,283.529999,284.880005,41109900
2015-07-12,310.867004,314.394012,292.505005,293.140015,56405000
2015-07-13,292.053986,310.947998,281.010986,310.826996,62053900
2015-07-14,287.463989,296.147003,286.638000,292.033997,28727200
2015-07-15,285.829010,293.247986,285.367004,288.045013,27486600
2015-07-16,278.088989,291.183014,275.239990,286.041992,49482600
2015-07-17,279.471985,280.279999,272.042999,278.091003,27591400
2015-07-18,274.901001,282.527008,274.075012,279.330994,25187100
2015-07-19,273.614014,275.670013,272.513000,274.766998,15332500
2015-07-20,278.980988,278.980988,272.959991,273.498993,22711400
2015-07-21,275.833008,280.546997,275.419006,278.881989,22930700
2015-07-22,277.221985,277.665985,274.381012,275.657013,19389800
2015-07-23,276.049011,278.110992,275.716003,277.341003,18531300
2015-07-24,288.278015,289.252991,275.253998,276.005005,37199400
2015-07-25,288.696991,290.733002,286.002014,288.164001,20662200
2015-07-26,292.686005,293.052002,287.705994,288.640015,16032300
2015-07-27,293.623993,297.773987,287.450012,292.639008,30592000
2015-07-28,294.427002,296.648987,293.423004,293.632996,25453600
2015-07-29,289.589996,294.536011,288.777008,294.484009,24672600
2015-07-30,287.721985,290.126007,286.567993,289.102997,21635800
2015-07-31,284.649994,288.959015,282.343994,287.696014,23629100
2015-08-01,281.601013,284.932007,278.112000,284.686005,18995000
2015-08-02,282.614014,283.032013,277.528992,280.449005,17722200
2015-08-03,281.226990,285.471008,280.233002,282.806000,21474100
2015-08-04,285.217987,285.714996,281.225006,281.225006,21908700
2015-08-05,281.881989,285.501007,281.488007,284.846985,20128000
2015-08-06,278.576996,281.906006,278.403015,281.906006,18792100
2015-08-07,279.584991,280.391998,276.365997,278.740997,42484800
2015-08-08,260.997009,279.928009,260.709991,279.742004,58533000
2015-08-09,265.083008,267.002991,260.467987,261.115997,23789600
2015-08-10,264.470001,267.032013,262.596008,265.477997,20979400
2015-08-11,270.385986,270.385986,264.093994,264.342010,25433900
2015-08-12,266.376007,270.673004,265.468994,270.597992,26815400
2015-08-13,264.079987,266.231995,262.841003,266.183014,27685500
2015-08-14,265.679993,267.466003,261.477997,264.131989,27091200
2015-08-15,261.550995,266.666992,261.295990,265.528992,19321100
2015-08-16,258.506989,262.440002,257.040985,261.865997,29717000
2015-08-17,257.976013,260.505005,257.117004,258.489990,21617900
2015-08-18,211.078995,257.993011,211.078995,257.925995,42147200
2015-08-19,226.684006,237.408997,222.766006,225.671005,60869200
2015-08-20,235.350006,237.365005,226.899002,226.899002,32275000
2015-08-21,232.569000,236.432007,231.723999,235.354996,23173800
2015-08-22,230.389999,234.957001,222.703995,232.662003,23205900
2015-08-23,228.169006,232.705002,225.580002,230.376007,18406600
2015-08-24,210.494995,228.139008,210.442993,228.112000,59220700
2015-08-25,221.608994,226.320999,199.567001,210.067993,61089200
2015-08-26,225.830994,231.182999,220.203995,222.076004,31808000
2015-08-27,224.768997,228.643005,223.684006,226.050003,21905400
2015-08-28,231.395996,235.218994,220.925995,224.701004,31336600
2015-08-29,229.779999,233.222000,227.330002,231.548996,17142500
2015-08-30,228.761002,232.067993,226.246994,229.895004,19412600
2015-08-31,230.056000,231.955994,225.914993,229.113998,20710700
2015-09-01,228.121002,231.216003,226.860001,230.255997,20575200
2015-09-02,229.283997,230.576996,226.475006,228.026993,18760400
2015-09-03,227.182999,229.604996,226.667007,229.324005,17482000
2015-09-04,230.298004,230.899994,227.050995,227.214996,20962400
2015-09-05,235.018997,236.143005,229.442993,230.199005,20671400
2015-09-06,239.839996,242.912003,234.681000,234.869995,25473700
2015-09-07,239.847000,242.106003,238.722000,239.934006,21192200
2015-09-08,243.606995,245.781006,239.677994,239.845993,26879200
2015-09-09,238.167999,244.416000,237.820999,243.414993,23635700
2015-09-10,238.477005,241.292999,235.791000,238.335999,21215500
2015-09-11,240.106995,241.169006,238.328995,238.328995,19224700
2015-09-12,235.229004,240.123993,234.753998,239.854996,17962600
2015-09-13,230.511993,235.934998,229.332001,235.242004,18478800
2015-09-14,230.643997,232.440002,227.960999,230.608994,20997800
2015-09-15,230.304001,259.182007,229.822006,230.492004,19177800
2015-09-16,229.091003,231.214996,227.401993,230.250000,20144200
2015-09-17,229.809998,230.285004,228.925995,229.076004,18935400
2015-09-18,232.975006,234.352997,232.184998,233.520996,20242200
2015-09-19,231.492996,233.205002,231.089005,232.858002,12712600
2015-09-20,231.212006,232.365005,230.910004,231.399002,14444700
2015-09-21,227.085007,231.216995,226.520996,231.216995,19678800
2015-09-22,230.617996,232.386002,225.117004,226.968994,25009300
2015-09-23,230.283005,231.835007,229.591003,230.936005,17254100
2015-09-24,234.529007,235.649002,230.294998,230.358002,25097800
2015-09-25,235.143997,237.427002,233.684006,234.362000,22363600
2015-09-26,234.339996,235.403000,233.358002,235.076004,13724100
2015-09-27,232.757004,234.526001,232.475998,234.139008,14179900
2015-09-28,239.141998,239.339005,232.466995,232.835999,24713000
2015-09-29,236.686996,239.802002,235.927994,239.016006,22691300
2015-09-30,236.059998,237.733994,235.628998,236.639999,19743500
2015-10-01,237.548996,238.445007,235.615997,236.003998,20488800
2015-10-02,237.292999,238.541000,236.602997,237.264008,19677900
2015-10-03,238.729996,239.315002,236.944000,237.201996,16482700
2015-10-04,238.259003,238.968002,237.940002,238.531006,12999000
2015-10-05,240.382996,240.382996,237.035004,238.147003,23335900
2015-10-06,246.063004,246.934998,240.136002,240.363998,27535100
2015-10-07,242.968994,246.681000,242.585007,246.169998,22999200
2015-10-08,242.304001,244.251007,242.179001,243.074997,18515300
2015-10-09,243.931000,244.227997,242.121994,242.498001,17353100
2015-10-10,244.940994,245.319000,243.074005,243.740005,15912700
2015-10-11,247.050003,247.242996,244.151993,244.742004,16827300
2015-10-12,245.307999,247.453995,245.179001,246.875000,17388300
2015-10-13,249.507996,250.235992,243.757004,245.199997,28198500
2015-10-14,251.988998,254.274994,248.903000,249.492996,27462600
2015-10-15,254.320007,255.962006,252.046005,252.106995,25223500
2015-10-16,262.868988,266.135010,253.925995,254.296005,35901500
2015-10-17,270.640015,273.578003,262.367004,262.747009,43199600
2015-10-18,261.643005,271.667999,260.777008,270.907013,22434300
2015-10-19,263.437012,264.820007,260.950989,261.860992,25258800
2015-10-20,269.463013,270.834991,263.226990,263.571991,30889800
2015-10-21,266.272003,270.769989,263.838989,269.306000,25637300
2015-10-22,274.023010,276.510010,266.135010,266.496002,37808600
2015-10-23,276.496002,278.683990,273.542999,273.648987,29442500
2015-10-24,281.653992,281.705994,276.503998,276.503998,25942400
2015-10-25,283.679993,294.058990,281.445007,281.445007,45717100
2015-10-26,285.299988,285.299988,280.510010,283.627991,32108800
2015-10-27,293.787994,296.212006,285.007996,285.181000,46331800
2015-10-28,304.618011,306.330994,293.703003,293.703003,50808100
2015-10-29,313.855011,318.170013,301.822998,304.324005,64495900
2015-10-30,328.015015,334.169006,313.940002,313.942993,78305000
2015-10-31,314.165985,332.777008,309.251007,328.511993,48598100
2015-11-01,325.431000,327.471985,311.881012,315.005005,37001100
2015-11-02,361.188995,365.359985,323.209015,325.941986,101918000
2015-11-03,403.416992,417.899994,357.647003,361.872986,206162000
2015-11-04,411.562988,495.562012,380.548004,403.664001,263900000
2015-11-05,386.354004,447.561005,374.580994,408.076996,151824992
2015-11-06,374.470001,395.835999,354.024994,388.046997,122687000
2015-11-07,386.481995,390.585999,372.433014,374.269012,56625100
2015-11-08,373.368011,389.894989,368.700012,384.278015,51817600
2015-11-09,380.256989,385.278015,362.894989,374.324005,68224400
2015-11-10,336.819000,381.386993,329.108002,379.984009,95797904
2015-11-11,311.084015,340.584991,300.997009,339.820007,107070000
2015-11-12,338.152008,345.080994,313.355988,314.079010,78477800
2015-11-13,336.752991,340.914001,326.075012,338.497986,52003000
2015-11-14,332.906006,338.181000,329.970001,336.623993,38612000
2015-11-15,320.165985,334.661987,317.489990,333.050995,44213100
2015-11-16,330.751007,331.626007,315.904999,319.734985,47980100
2015-11-17,335.093994,338.350006,329.614014,330.362000,51001600
2015-11-18,334.589996,336.531006,330.640015,334.592987,43783800
2015-11-19,326.148987,335.334015,325.273010,334.678986,45011100
2015-11-20,322.022003,326.472992,312.217010,326.411011,53152900
2015-11-21,326.927002,328.158997,319.595001,322.092010,28200500
2015-11-22,324.536011,327.010010,321.259003,326.975006,23439400
2015-11-23,323.045990,325.118011,321.290009,324.350006,27478900
2015-11-24,320.045990,323.058014,318.118011,323.014008,29362600
2015-11-25,328.205994,329.134003,316.769989,320.045013,41666900
2015-11-26,352.683990,366.756989,328.229004,328.303009,106105000
2015-11-27,358.041992,363.588989,347.869995,351.860992,55179100
2015-11-28,357.381012,359.536011,352.171997,357.140991,36816600
2015-11-29,371.294006,371.938995,355.665985,357.471985,40409300
2015-11-30,377.321014,382.363007,370.382996,371.437012,71701600
2015-12-01,362.488007,378.931000,356.562988,377.414001,60452200
2015-12-02,359.187012,362.231995,349.464996,361.845001,54160500
2015-12-03,361.045990,370.274994,357.411987,359.330994,50714900
2015-12-04,363.183014,363.515991,355.756989,361.261993,35784100
2015-12-05,388.949005,389.785004,363.229004,363.721008,66282200
2015-12-06,388.782990,402.808990,387.088989,389.554993,77762000
2015-12-07,395.536011,399.968994,385.411011,389.977997,63455800
2015-12-08,415.562988,415.562988,389.950012,395.753998,57801400
2015-12-09,417.562988,423.119995,406.290985,414.441010,90917200
2015-12-10,415.479004,419.509003,411.548004,417.988007,52138900
2015-12-11,451.937988,451.937988,415.281006,415.281006,110944000
2015-12-12,434.997009,469.102997,410.740997,452.334991,131969000
2015-12-13,433.755005,441.679993,426.268005,431.660004,55050600
2015-12-14,444.182007,447.141998,430.455994,433.272003,130496000
2015-12-15,465.321014,465.321014,443.877991,443.877991,83121104
2015-12-16,454.933990,465.208008,443.851013,465.208008,107944000
2015-12-17,456.078003,457.859985,448.858002,454.777008,47978400
2015-12-18,463.615997,465.177002,454.940002,455.846985,60220100
2015-12-19,462.321991,465.580994,456.765015,463.552002,47892700
2015-12-20,442.684998,462.644989,434.338013,462.234009,75409400
2015-12-21,438.639008,444.729004,427.312012,442.838013,77639696
2015-12-22,436.571991,443.687988,435.515991,437.436005,50840400
2015-12-23,442.401001,444.528992,436.618988,436.720001,47161400
2015-12-24,454.984985,458.455994,443.076996,443.091003,57157200
2015-12-25,455.653015,458.304993,452.075012,454.855011,39078500
2015-12-26,417.273987,457.489014,405.760010,455.756012,116166000
2015-12-27,422.822998,424.006989,408.882996,416.514008,53591200
2015-12-28,422.278992,429.769012,418.480988,423.342987,49638600
2015-12-29,432.983002,432.983002,420.627014,422.097992,51596500
2015-12-30,426.619995,434.386993,422.084015,433.299988,46889400
2015-12-31,430.566986,432.920990,418.734985,425.875000,45996600
2016-01-01,434.334015,436.246002,427.515015,430.721008,36278900
2016-01-02,433.437988,436.062012,431.869995,434.622009,30096600
2016-01-03,430.010986,433.743011,424.705994,433.578003,39633800
2016-01-04,433.091003,434.516998,429.084015,430.061005,38477500
2016-01-05,431.959991,434.182007,429.675995,433.069000,34522600
2016-01-06,429.105011,431.855988,426.341003,431.855988,34042500
2016-01-07,458.048004,458.765991,429.076996,430.010986,87562200
2016-01-08,453.230011,462.933990,447.937988,457.537994,56993000
2016-01-09,447.610992,454.640015,446.889008,453.382996,32278000
2016-01-10,447.990997,448.308990,440.351013,448.238007,35995900
2016-01-11,448.428009,450.661987,443.855011,448.697998,40450000
2016-01-12,435.690002,448.182007,435.690002,448.182007,115607000
2016-01-13,432.371002,435.186005,424.442993,434.665009,173888000
2016-01-14,430.306000,433.324005,427.845001,432.287994,43945500
2016-01-15,364.330994,430.255005,364.330994,430.255005,153351008
2016-01-16,387.536011,390.557007,354.914001,365.072998,120352000
2016-01-17,382.299011,390.964996,380.092010,387.152008,45319600
2016-01-18,387.167999,388.104004,376.665009,381.733002,54403900
2016-01-19,380.148987,387.730011,378.971985,387.026001,46819800
2016-01-20,420.230011,425.266998,376.598999,379.739990,121720000
2016-01-21,410.261993,422.877014,406.299988,419.631989,68338000
2016-01-22,382.492004,410.410004,375.282013,409.751007,91546600
